CustomerID,TotalSpent,Salary,Address
34961,62.26,6681.0,vw7d TL0ifXOKIn98 8PB
35388,134.37,7058.0,4LpDeh3Kzcia 9i8x9wpiyu
35695,19.92,3868.0,ma5MkL7Nzqau eACR3M2dNx
36354,23.5,2513.0,CuEhyB72eZcXOMH0ej
36528,26.97,8362.0,2xc5qrH022j9 O3zbtaVUmLheWU
36816,63.32,1820.0,8qqgRtfX3yNwjIlrBC
37102,99.83,9619.0,MiXXp7Y1c3LRwkRNRn
37234,58.42,9791.0,18ekJbPAKa2ELZLBHem3eB8hwx0
37559,107.55000000000001,3086.0,veyrb04hLi2h6T25E26k9x2V
38043,30.86,1644.0,zVt6LUTWVv0VB2Co4WImn1IkwG
38252,96.32,9271.0,DN3zfP2ZHIsAEqQm89
38430,77.37,1514.0,EK1bdPWOFWTVoFp5nkxSQiRm
38587,96.6,8650.0,8Ta0O DPKeDuawYhXhDgQUoISXSKmN
38871,16.66,5727.0,z38fG0ocuzkZq4r
38968,32.59,1774.0,TY5BsD28cyqECjlv
39037,104.91,9079.0,iVv5uf2KKUG5cSA167lhHrCb
39590,119.85,3351.0,roguxejZAxvMNnrfyo3YTELV3XtBYU
39601,16.22,8004.0,W9sLCsyEZ8swGLM
39667,112.77,6258.0,WmJq2wnZw3juqu2KFcXetq4wzD
39935,99.68,2768.0,dNXkXsyFvZrufbmuOp
40022,90.58,5445.0,Uqd8qodIGgPEbcR fzu3uqxIg3
40075,50.44,3939.0,1b6qWsf2CDUCUWCle6Zsftm2m3VnX9
40859,46.86,6060.0,XLUUaq1HG4ktqFA7d4x7OjCT6k
41758,87.04,4123.0,Je23 G0YzvcoIKqz
42779,93.6,6528.0,MiXPcoO j7QkvSi17vaz FDu7LfFd2
42870,70.29,2627.0,VuxmSdYu8rPzwaJOfL
43211,70.46,8288.0,znDwqt75lFUjetx2n
43434,38.04,2347.0,FI7itiogb6D9uTXoxsVOFozcnz
45349,107.43,7413.0,8ms4bfwGOQJc0sBBp8pKke
45629,11.61,7512.0,yqpRYWQyCh3BXwS1ze
46595,88.51,7452.0,k30agcqRqz7DptW LqhZQ1F08
46948,134.91,8875.0,U91pfpZpS9l6IpDg
47087,20.19,4150.0,DghgJweEARZZifmHlLB1
47701,43.77,2261.0,8cMVwThp89qeOMTDsPAhROaB
48207,14.49,3827.0,lhVyo bKw0 PgYfnxLb1r
48241,79.97,2618.0,copbVh0dspvHS7UXbcPXVvw8J
49155,47.79,9697.0,LhAZ3l6eVzyWksHNrR8f3I08nI
49193,93.25,5586.0,mo 9pA8A0sHlGwXanO
33062,52.59,5707.0,I6nnQwTTxrf2x 94zgfpmvvXy
47365,76.34,2712.0,O8vcwDBXibMfmz2TCob
19,40.08,5835.0,mRdS9QCCZcv35DJHEz
75,59.72,3196.0,iodqSR4fkHMcOYsId
596,20.29,8007.0,PnxLM1iqqnrBMQ004i58H
1015,71.34,8715.0,nQhX4QPQr4eefeP6PeK eWGRf
1778,128.03,3887.0,odN5qlmRQCXvzBR3DTElw
1925,14.94,4229.0,npHGiH htu2ltVx0oGTsrTG
1957,129.45999999999998,2708.0,LibjpHyEhiotXPasnWEdzBPLghdXN
2082,23.34,6808.0,MamNhLYC0MMsyY XWhX7Z
2243,28.78,8214.0,v1ZaUBiGv6oOEsUA419kYET2fKOj c
2297,74.15,6080.0,q nWofngHzk2jte2ljZIi0 OXGBWE
2449,51.04,2296.0,ydhsrgn8Nkw1WqM
3355,57.07,5215.0,YSRtH61Sk1fpg57 SA
3855,87.24,6110.0,10QVKyqnfEnRzeQGjk5
4323,14.17,1389.0,Q0DgbDsIqq9vNHTpDY09t
4967,37.44,5642.0,v9JPMWU1KGGCIRR2G
6464,21.4,9505.0,dvSJYExSRSpS9RmRHqVrGsX
6813,71.57,3394.0,tzlEbCuTNsvKLVfscj8Rw2sWZfMEaY
7545,178.32,6989.0,C6PdK8a5RHF9LuMvE6edZxZV
7619,248.83,3554.0,zZckrVLy7LwIj2eQ0mVG387
7765,42.63,8081.0,Udnz3JCRXxXBFg0AECvg3w
7875,49.26,2652.0,5KeGlTXOs1vQshmZ85CeU6
8018,103.56,1837.0,1m5SKFZ8Ru8302gubLxfIMrwfjLw
8894,84.43,4673.0,yQKbVXdJWKRDsbNdOI8jhaFCEy
9479,16.82,8640.0,w2I8NFr1dsCQY5vk
10189,125.00999999999999,8084.0,SdV7YTwSqdN7JlGmeY
10293,20.89,3653.0,avodNbSRErgBU4iU3i0g
10418,59.85,3092.0,LayXYTAML6X4jNkcS2oi6ttKbG02a
10582,10.93,3149.0,hzqKy2zfPiJyz6wa
11184,38.14,2255.0,wfQWNlhQK KYnFonezC9dNzIw
11487,95.72,7724.0,TBKcnejK45m1dOV
11999,107.72999999999999,1918.0,TW6dYtNvqRY5K w94xbbby
12362,52.58,8823.0,rizpEW6j9urmCYD6yycTSg
12473,148.56,5807.0,qKO2In4p  rdZDJ3LP8BEFka4m1
12790,40.91,6821.0,WuSAIUjq6c3fPE 6J
13185,70.56,6823.0,6jHAuRwNVODBC27XzDlZd6NRt2
13251,86.53,4305.0,3 the8ta0rb03azjuajxulFxp199G
13692,57.23,4616.0,NXhzoCPlNdcJH7OMhsHnWdpi7
14195,64.89,9098.0,t0ef5EkgNCEBik H27
14620,56.55,5290.0,bWiMWiTVQikIhAPs9LmrnYbfnvcVPT
14792,40.22,9048.0,okNR8TALtiY5Q3DBqK0iknc
14793,113.83,3597.0,InSlUuZGyanTngHkQEwZdGDj8
14801,15.57,6405.0,QBh7iNLrae4akMPZe6prP5w81eziy9
15240,47.16,10000.0,vTthBSXOAg1bulqln2o
16080,27.53,8965.0,4dvyYlP17ZU85TUoyvHel
17035,42.27,4460.0,SX5moHZ5yrnJ9sBN5nWMknycf
18930,83.22,2622.0,2CJMf0wf8CAZap1Cd  Xdz
19479,52.34,3079.0,1OcLiU09BFLVOtLpoBfFhr9ye7m8X
20786,16.61,5528.0,0hWovH rZA0JHxk77wxzE4SkmUp
21460,99.53,2717.0,aMqUZ7KYeTRrpwPByS8
24136,13.44,6762.0,RKmIY37NWDhiDyVov
24224,92.3,9174.0,6uNc0x7LnLeImR07fXWCkGrx
25580,135.26,5460.0,Oeo0BrXvGZylXG6
25941,72.03,6194.0,o FKD7UTtZrAWODAcxhXseZ4JjVeL
26642,63.46,8771.0,ZCVDhyobfSbpZux
27173,24.22,1531.0,2pqMZFRhoiBE0NR9dOq
28068,31.22,2941.0,rKUYyzSseK  yhrrMwDIChP
28632,94.68,3408.0,g jnE7HOBorrDPcTNyA SAF2
28991,45.84,4230.0,zl Kewu6 YdlLgNfix
29068,93.99,1640.0,z4Ecqk5SuhwtsrtYkIX
29367,69.72,7290.0,j1Chv3PxR2lAFDKAhi2hsR4Ge
29395,79.55,6480.0,wsj5VBo8tdpxuNB0lH6e
29621,51.92,6748.0,0qYc9E2itfAJ4DGZ1nbt
30534,85.16,6593.0,SI0IBHAj2Mv1Op4wSC
30781,28.36,4039.0,Sig1lkKrcpTV6Ji4vhp
31108,173.11,7864.0,lANIqjrTFUIYVlya
31736,76.91,7179.0,RSfc81vSjM7UlwHIPbWbxu4KxHP3Ch
31869,12.51,1133.0,9pVV78BIOj5YJKudo7SS9Cdcq9yZEi
33860,79.25999999999999,1717.0,dkMtVrFb28WBr2JbeYhOhYzVzjyO1q
34554,87.03999999999999,4034.0,1JiE9MqF8RONtuQjjLM3Zun
35055,66.63,2877.0,MxDIuphZfnUeM7DYs8f
35517,124.53,1487.0,zU8cqB9beydHRPpUWWFV1e
35936,135.78,3572.0,4lop6aMADP1nhxjv8mA1TWh
36204,142.51,1382.0,dFqG2FtoaVk1FT0seQ
36600,12.06,4879.0,YmCZ9vudab5U3Wg
37225,46.71,2411.0,QVsT2eZ62JgDbePJqJdV
37252,95.17,8354.0,lf7SoD48yrT uAu0ONpcv
37659,105.88,6281.0,gbdDcm3Nq0p4Zy9q
37674,103.77,4087.0,6tjJvwBvH6aq vd
37697,123.39000000000001,9549.0,CtnXFG6UdBStD6W46rHGgrOdQD4
37765,21.33,8514.0,UyVSlE6fuYzwXgpaBekXxSSr4rmURR
39761,98.65,1290.0,8CyRYiO17YBTSCLom0UGquQlDpWMez
39984,95.59,2539.0,GBCLe 0LZ3fYnOOThObXTOcKVUH3jw
40230,20.93,1572.0,1LE1yz2Sj8xv7jK1cahpCFdTFUYII
40273,141.01,3653.0,divfPE23TXiFaXCcquo0jtw
40948,121.89999999999999,3319.0,K62Mv6s5g8hykjflwhi
42234,56.11,7357.0,pfKZkCkQk1BEcwgEO9sVwn
43604,40.09,8265.0,KBmVPLBW0A985ORTLFp
43701,45.0,8735.0,O33M3WYtyc8urDGzcYR0
44118,57.26,9657.0,PW7MUG5cC I5TbYdhGI9I
44981,57.39,8632.0,tZ3exQv8YweK14detrbt
44994,93.63,2582.0,nDLjufj5ObtPrjZWb
47511,56.1,9155.0,eomuz1uxH50PpYW5GB2LJwPAPa
47646,32.24,4214.0,UXW 8fguEbPS7MVGX5KtqJVjH
47692,92.3,7355.0,2llPp5xH4DIk8UcuQZGOvPK22l2K
47918,59.52,6117.0,fczgNzdmttwy1rRr0NhzX
48346,74.35,1720.0,MWH9VrmnU2gX0ZjZfsUTrwFLfw
49309,79.15,4607.0,2ZbnkWEntLnuVHmhMWV
49360,156.79000000000002,2196.0,mj9iyuaxn507We5ZgODDEZs30
49171,28.93,5446.0,isCu9kgy51bLbfT4e
642,62.95,9205.0,ROn8adWzo2VHnpJm8X4CgJfCFPIaF
645,79.83,7864.0,gv2VNacaDDBYu7096NdGaO
955,40.49,6899.0,eq6iALhvvzrnHQ7OWCrIC8eaQV
1103,16.62,4879.0,FRq0EohNKdKK0LLG6 qVW78bNq0
3668,43.05,8080.0,Ecn3jF2aJid BUMbYcndpBA84q
3733,47.8,4716.0,VW22vSKuSUoiWo75r18MCF
3881,152.99,2858.0,SCMN9wK4aRYH1SBpd
5396,175.39,3208.0,8XA3MLpSuJkfC ZxU6hLIi3
6033,95.91,3340.0,Ly9f 1MKRlA5TOzwHmfjelbEjM
6299,33.43,3818.0,xUNJONyPvN v9TKbAVpCSXH
6587,46.14,1024.0,aDIiwi80IcZ8gzwyUbaOrBz
6849,52.96,4868.0,KskRY1yXuu68drkb6
7310,57.11,6350.0,dvqOP8SYxTo8LPX4UcQA ZDmlNFfd
7936,24.67,3521.0,QVvSfPxZOs03ezW2
8262,48.82,3668.0,17uiYfLqeKH3YjNjkU6Nm1nD8Re
8568,75.35,3309.0,g5TtzAKh inoCGprSMsANJ
8761,37.55,2645.0,3n4mJPaQx1Vs  C2zqvdFkFVy1zp
10741,95.77,1904.0,m4S QNmLvzyNzbNwKYB25 Y02tY1
11237,26.51,6803.0,V1B5BnpyJrbGwRGv3m981rgwGbN7FE
11573,67.8,7967.0,zjNno2r288qfoRAI0TaKrpsbIKnt
12437,62.08,1972.0,OqHjetNqsvHqqLp
12451,139.91,4196.0,UzhrQl2dvquaBLsmhsf
12497,223.85,4747.0,9rGsobKE2BEObm1YzYSwx9JAgDVNj
12878,47.94,6164.0,m9EoLiVOVJR7jhjE6MFjGhFv1ZZ
12995,28.55,1155.0,aDH4j52VCpLodkHs0O1L6HW
13014,96.66,9899.0,uZQM7mwHjYegPjfqwkuNHl3
13085,49.32,6827.0,I7rABLcXtEcXeolxoQ85NSS N
14078,71.85,6566.0,xx1eReJuloUYqEY syUyquW
14349,76.68,9710.0,bOS6OwiN43dunqBhd9TI t
14601,72.93,9287.0,B6SthukKMGw5CazIdkKh3EDANfV2
14818,92.98,4940.0,DPFBFm vmZbliOCXaHVD2tnMB2gufv
15216,171.04000000000002,4407.0,7YSxfglfcQpACkI
15280,24.96,2928.0,osRqypDvpMp6vpeo4EMPt B
16118,55.66,6837.0,9OofHnh66qabKCrRs1EqXCM32U0jEe
16195,29.35,3083.0,iBDPF3MDQ9amFJYwBFZ
16628,65.89,1923.0,O BLGNjEDYddITfnwy6xBkryq9J
17620,69.19,5115.0,RAWouFR4W4V2qwQ3t1N780j
18940,94.21,6912.0,sUZXLCN0B1rZilDXxNjJg
19179,17.44,8267.0,tlgnLNCGkLpdWwATQM
20458,16.7,7798.0,yiYvSPlqCxB mT9gzEOHjebWO
21029,27.03,9802.0,yZy4EjdzgBe7eTHorYtCXerWAz
21115,65.71,7707.0,H7LHFrrgMYMPBqEJ
22166,69.47,6568.0,olXnkc6F6wNZu87b4BK
22213,55.87,8976.0,l8JQjpvwnZsGTQQVGl2VQS
22480,51.52,2311.0,4HVVexrjMemKlr40szVa
22681,37.01,6396.0,uxHwuyFs3vAToT1hwFoZlDeFfA0
22747,72.27,9038.0,W ZPEvZZuf2KJOBXF32omrdC
24699,29.19,1936.0,IQ8K8E mBc7QHfmMwSB
24958,92.11,2336.0,BNFK2PGUUfDeRAwaOPcS9aAT 5
25016,66.74,8923.0,7GCbNRbCn8KwGTI1nhOaioqXlPH3qQ
25749,55.8,9935.0,wRQeL8iS nZMCdMMEAyyVua
26059,66.52,5739.0,Ob0cfNKCofV2uOhqlE
26897,58.91,5395.0,5fNwXULdP5IhgVU5oTwUPBiZkLD
27048,18.7,7813.0,ZXFlrGfh0ANvHdFlI8eb
27106,218.08999999999997,6496.0,rCybYpE oEBePKypc
27478,31.71,2456.0,EUIcZFUqYn56mV4T
27921,283.94,9319.0,ODJZ6Ldg8osWQMR
28520,78.23,3866.0,btQpZZjifeQMlTzzJ
29054,14.5,7307.0,X3DeTZdcsFjh2rVgTqlgZjBJAptlsV
31186,17.13,7351.0,RZPkTTbpZN6MyB2YICwkqbm
32451,120.07,8289.0,KZEButwu6IDOhx VSod0tYl4Ngp
32499,18.91,4319.0,vGlbK7SkdRBS5t1FBdPLwYqfMB6kS
32529,20.19,1114.0,6B8ucREBrEJZnvuFyWY8JI69
33826,97.22,5510.0,ynBlbZ1AGepuve DBRt9mbYq9
33927,51.17,8214.0,M6pBjcFkd60iyUr
34074,131.62,7754.0,j0j4t5TJ9VdYKcoBNEKUU
34138,39.43,3667.0,LB24DV3AzM1QgMqGEpMVv
34792,24.99,2132.0,c5iyl6SYwqXbcJhhPxjclsGo4ivGk2
35515,57.91,2217.0,iVgJVLCCWizw434fTFOKvhy
35619,51.04,8533.0,JKtG7S2YVA9boHPhM0ViLtDIyL
35919,85.37,5203.0,C3ybIftCuDSBWvy9a CJ
36047,30.27,8331.0,LWvgHspaufEYCG1sWlDV6BiKMwXY
36617,58.55,1570.0,Jqea0fm7JsZgkypaV
36884,72.21,1060.0,PIJZtXMgjeLOpBm30a
37188,86.04,6482.0,pknjxxLV9HoXrnp kmXLhXbz6QR9
37996,72.71,9777.0,J8imo6pmYy0770VnMk7UNQ14u
38223,176.70999999999998,9136.0,ftZkMIPFAdZ9ySnI
39631,23.15,9065.0,DahTUhL3ncAi5dAg7R9Og
39737,12.73,1870.0,O3 KaOh47P22VU3d8KjvW5
40456,98.97,2411.0,Coai5fAOsaeDtCV39szY53
40773,24.1,7975.0,oXanL71Rh6ShXF oi4CjmYGChDIIle
41952,96.35,5288.0,GpC5UtA2iSfpRNqLC3L
42999,80.66,4805.0,jsCnFbOlnYpcRstbX
44066,99.53,2983.0,qrUuqipPuP34zVuCcfZ
44552,65.26,5176.0,JoVyljQJFH8A2nVZawgthm4ID
45147,26.11,3603.0,TAfrIc9YczGpWJ1w3cCs
45308,12.42,1918.0,nIkkLW76Qmb8ZfwCUZG
45327,89.59,4434.0,i3I21L2x3MIUsexkneVv2
46860,33.58,4396.0,wDYulq8 Wm7Jac 8WGH0
46933,70.08,5689.0,4aAfc8utz4 LlBL
47540,84.25,8364.0,UQqAtsGYVCYe7jV9HuxG
48193,184.37,9214.0,cROZkHM1vA9o8K7P9CuLMEpmd7Y
48461,38.75,9812.0,ax0BoOxOzNv 73bpRwrrnunbkebKn
48902,76.18,4784.0,wkuuFTua9O t5W5F4oq
49677,153.13,5576.0,5N7keNliJnbIWwXa
49998,49.22,4529.0,4R3Ukkdee EeCV5hAA
30569,23.82,2988.0,CJv2LQvdC1sMCjU7hifGI0j
560,20.05,1462.0,VTxEoQ5lad0HYG3
1330,62.14,8999.0,44fT8p4aJTiqNlJM2IEtcLvaPeMrS
1978,53.06,9282.0,qxo9a8gytObctegU7QpX9w
2451,75.19,2447.0,BQybqE6YdwFMcYKicR6e
2784,19.25,2368.0,MXHHLMitm4XuU IBVpE
2909,66.36,8175.0,ikzC9avP9TFzcRjCKTG
3906,63.28,2014.0,WkmXS0HFdwSNgW24
5192,12.38,5038.0,3anPRBJ5TElN23GhwNY fCikR8auc
5473,125.47,7779.0,s jCFJuompkzr8 poPGvE2uTHsc
6027,98.14,4629.0,K5j ZM5hjm337dQPv4tFdvHkRp
6249,45.32,5019.0,CsGxYCcyNMtpdF6ERx7OHe Vv1nfxb
6510,24.6,4752.0,E4QUluvZ9fhPnU89hKu4ANbbtD
6574,128.75,6485.0,ZFZabSSMXVEyFcisJjlcu7bndzF
6698,96.36,3304.0,q5T2RxtK9KNoVMb7DvK9KK7hKC
6758,191.94,2567.0,rLGWni9Cxx8rmYmGyDol 0XcovD
6986,63.07,7587.0,BBNROzex58zs1j974dzsoBsxod1v
7099,14.49,5995.0,JKjet65R6D8X0Pa9UgqJiCGE8lEC
8393,61.65,7092.0,ZisXTPHP5oIF9Z14qLlf6
8688,82.01,5760.0,geTEgItzfsUNfLXAZWvl g5vBuTN
9498,23.88,8824.0,tazlGRXygmBt53Yqrv65iwU
9784,28.28,4966.0,AYu9WUe0sU2qz3jsBqWNZ2GO
9845,82.12,7518.0,WiBOgSQ3eouTxbM5cDQDigT6ZYPxK
10066,55.83,8529.0,Im jA1d0unFaqU8111Yy
10197,27.13,3158.0,ZlHDf9o6xZ36nZKKl4dot
10564,98.28,3309.0,bLwfQiphX6F6Au63Y4B
10654,113.36000000000001,5975.0,lMXRmmW2x0zVdLpI87geE
12372,29.65,4073.0,r4F1lzOpiB5MdVGDy
12579,42.14,5499.0,3Sl50SNWF7fj AcTwu1Jc
12800,37.07,4367.0,vJiqLxiGG4TSbq9
12857,80.68,1511.0,9JB3AxzgaFa0iqAWlB63nHku5VZvTy
13486,69.73,7569.0,hlLv IEnuPjqNAOmmwFf0yFdK
15802,33.69,6178.0,99ies7ZNE0HgvzjdGFvVY09
16122,53.51,6174.0,zarzu wy3goNgyHD21cp8wGRL4
16799,12.99,1078.0,mNapt2PkrmdGT1WmNZD5jpn3bl
16971,93.1,6479.0,lk2y1UhNr7GSEVcmWSWf8sPc49E
17233,76.64999999999999,7515.0,XurMJjgc6kUKnEcSppSEbavJyE3mI
18705,71.03,4886.0,UFJc5QU9YMNrbJ61jS
18896,68.97,7780.0,PTSuNRq3XMQf KmnHxMzUUrO3
19089,98.25,8960.0,McuJKQhKlQUm0AQMEZSQ
19310,74.67,4664.0,HVmTNmMp8FEuzgSGB1aOQxQx0Wh
20268,156.09,6266.0,SjlXDLmkF9LRhJxf
21241,22.5,1161.0,9MTtibIqoLQbZYbB
21388,64.41,2504.0,dztyc rMDobp8LPEHrGXKr
22204,28.82,6217.0,xDViL57cSg11gsVEUV74t
24165,25.46,2904.0,wRdxpUoHnMvezocZGzWmQ
24229,120.11,5237.0,zhrcGdaRuXpdgKZVOV2POSIg4HFM
24693,82.6,3971.0,ruAg2XxpEkeCf1kPkfDzlCwGIF7Wt
25307,55.66,6669.0,MsphR0Qj45WxuDm2Le8l
25655,32.59,1840.0,OGhdprC238IoacVixngjVjc
25823,10.39,2902.0,41iDWnlKibIGLgyYy7Xapm1
26261,28.48,3844.0,55RA ePW9BApgDvsScCZJFw
28092,65.31,8667.0,nVZrHtufKQaDbmRbovVAVkIVj
28545,52.84,4734.0,YaryT5vrWzbvqDgsu81D4l3wG8bFu
29149,56.08,2265.0,eik35fCkz3PW1tTIut4kCaHu
29362,92.41,9612.0,GC2 t1VhojWfrCaJBr9stIkynwmg
29760,28.77,9826.0,RkJ0I0MxoHlLqwFe5cG6a14jl4
29771,91.76,9441.0,eUHeGqb6RkrAS13ICbh7iJ nqLlj
29852,49.72,1052.0,fHLgXYiQts2FNUSn6
30552,79.19,6880.0,Ze1IpAbwUScLGLUBQ73u8pK
30985,93.02,1326.0,gPePG7O40bc Nmgtr787y
33332,92.87,9354.0,a4QWuymbip3zcnaTawi57
33367,13.72,4296.0,8xqYSKryepy7jnfn2AUJ
33434,77.44999999999999,8511.0,gOEpI4tVB7sxjxs58YU
33769,43.29,8709.0,P96IaLYPIL2Rw1dIaV
34122,31.08,1509.0,xDFuBrGSOArYol8
34356,39.05,7345.0,0Z5l5dBSlssiBxYUrNUoNo9pbEc
34426,24.65,3098.0,rA0f17kpvFLyiJg8yhtX2M7lLjDT
36681,49.92,4946.0,msJEpOiyVrDY3bAbLQATp
36688,68.49,4680.0,Qtgt6fnjht  I91tCANlgE6P
36739,99.73,1499.0,PGk8Utn9MQPa0paa6zJTP
38232,137.17000000000002,7844.0,cVezaLdFIyDwR1 1NFQGTSjnCFr
38487,87.45,4498.0,irwP1N7KD46jz0d8fTiCm8AbkDk
39193,75.68,1598.0,oFlQyW8ub2LHCL36HGbGNQRRssUZ
39859,43.76,5026.0,8TBgPR3G8acf2rAQ0eDWR0rzPFRP
40525,39.16,8252.0,OybtrbVf mzXKaTSTnoWU9iwUXJ
42111,122.51,3400.0,DgrKidGWw9 fslnC7cNDzLq2K
42719,23.69,2401.0,i59EHAgZeBDcdAZGSkZ
42889,126.88000000000001,3118.0,lzOXRWVkH8BDKoJzddeUc1sFwa
43008,138.26,7788.0,637rqXV1SRXJENYfC
43736,92.01,8994.0,VdanFeei5aLcJ1TT
45696,59.29,6870.0,EgzMkGCW0FnnHcGEq98oT8f
46577,42.87,8548.0,2FedFAhlL7n7qSMf
46646,103.71000000000001,5608.0,BdiwbRIshDYzovpIGMbR
49385,67.11,8630.0,aca9CkiYkL9dYvcDYy
33071,120.68,3881.0,5Z XWx9Yw5uMbPWeepSgVUxYaykEa
54,48.9,5203.0,1DhNrNxwzL3qDwaOsnh
284,79.53,7806.0,MhUApyo95VPD1cxxrSk1R6IvU
428,69.33,8997.0,eEICdqyPHruis5jtAlrJTDpu4Vl
1152,27.73,5418.0,M2NaK LXbc4LQpkI7hCDspa8EQ94WM
1421,62.8,1989.0,IUkEk9PBcOVy3vxu7NpJ
1912,60.87,1499.0,TCAqb6zAwhWo2HoSjydxSC
2025,32.88,7602.0,ld0zWp3O8SpCz5yR9Zux4KthiV
3376,82.77,6578.0,V08pWtHedtyQL83QLWxFBi
3701,68.35,3342.0,SAd Rpmdky4jmha4fGTY0hxUb
4002,128.79,3543.0,yR5jNv4Pi3iI7AZ
4080,68.33,1059.0,rFV9lfKebrqN mkC2jekKHxH
4718,90.3,9712.0,DewCgNTSjdFj5cot0IsgvTdc
5246,90.93,9406.0,bLmXB4UVH idCVhIO
5253,70.0,8280.0,J9rfKqdBro6Vn1sc17uj1vd
5518,46.81,2295.0,1WPNmJ3IrU4KL4T4GvTSbM11
5670,116.22999999999999,6487.0,ROZZcpjqVJTl2fmit8gtP9
5739,23.89,7848.0,ueTT8qzlQSfqMHW7L6TcF
6161,38.77,6065.0,1w6WBHjVbHCZlRwL6WvEjd6CUi
6535,110.98,6983.0,ocDHE9ry2EJYF785JEN
7409,17.41,2521.0,kETJ70nmAZd2r a bR2mIogQ
7833,43.46,6613.0,ZupS6ud54iPrsFh
8746,110.51,1582.0,Odg7yBB8dYcAx4P94KMA6 x
8959,65.88,2175.0,GYYLjnREqiTYMpyFcri
9117,55.440000000000005,2055.0,FjPLIqk508WSqTx9GXP
9261,10.77,6941.0,D9w7cVceF2zwrHds7NUdVRJxlzD
9592,135.26,9594.0,AA MX1kIZlchrYklwytmDtMjJh
9615,69.97,4400.0,LLCSrzdCkcyfEzJ
10120,39.4,6221.0,afMyMFjGTw5w0CZDrSS7uI
11008,77.26,4865.0,pMFCvDpHLm 0B99DqrtU5
11236,89.18,6762.0,69WIEDsvYaOUuDBJ
11451,11.49,4684.0,PQfcTONlikpwEynLH
12937,72.78,9123.0,MIc5Jy6Lw2EOVr8xJpNpl6O9LShzMQ
13153,102.83000000000001,5583.0,Wxjo9dWH0fpc6IKhZutpBTAtVq5dVX
13603,25.48,5988.0,cPJe nLClIoGUMUGJdpzIH
13719,69.89,8025.0,nBwblB4weh3mPOuzFWdd
14427,85.59,4668.0,iarhk2wIjae1Lbz1TagUe8
14656,90.09,6938.0,LEuTguBxTVK2dlq5MDq
16575,64.33,3252.0,sE6rf DynSe92FMV ZkFEgT
16747,150.39999999999998,1896.0,lCzTv7Hr6zxnvvRSyANyfNJTC7
17557,92.36,2437.0,7n9cH6jbZo5 rCNMTyN dtaQ3
18350,90.2,9089.0,oE64Iudx2O81cNJstIvVYWjy7L
18447,74.55,6595.0,j5MOb8ZAZMCYVNqDXwEg 1z3
18763,77.59,9998.0,EtLJPFbTJdyimJC3RMBHkM
19274,97.55,4672.0,5ZV1oDi4GCE0Yur93W4Y
19494,60.07,4793.0,4vY ELwuO5HRHVChkLQNZA94kIt
19605,113.4,3035.0,83Ym0rlNIroGUpuosN6df0
19714,27.87,5555.0,xlB8HEqcj9ms8VBmyBKj4vmLML
20039,19.14,3160.0,PlJiV6LjZ4qpWFJs
21342,91.46,2239.0,R6hQUd4dJgMjCaWPOS7sJhT
21366,88.1,9769.0,GG3lcGVDrWRS xJZxQY
21577,70.37,3569.0,0H3U3Xtc7CUw1bTp6Ehn
21935,59.86,2282.0,TJ118VX5KTm RQaW0oqvw
22003,134.51999999999998,5488.0,mmngbVihfcpKDXZ0HGqPV
22256,33.69,2808.0,kIncYbKMDIEko6U zqj
22330,87.95,8916.0,ORJN1evVkPJthCKqf
22927,80.57,3199.0,CDJcVR2kVw Flr7Zckg0b
23443,62.4,4056.0,x98VZz3wA6 FAwfuitSkpsCXqPiGDu
23481,44.29,5339.0,049xKpXsADppStC6B5uOf9xYATtx
24187,35.07,4617.0,b7SqKJI4xkgHKaSFhqm
24188,63.81,4145.0,JEsnVdwTBf77u VKyV3mGLG9T
24519,27.51,3952.0,viu8fT4ksPr7IhB7CxcdhqhDhEc
25000,33.53,4416.0,xc4aPsgAhridWkRHmSPHzBP4Z2wDQj
27021,14.82,6019.0,INR6KJxKfZM67aVfZWAhVL21hM
27395,77.85,9634.0,XqFyHoxY2iFta7Hp5FqhTSCSC6i
27732,21.14,5774.0,wqdjX qXJz1 v41zBWxec
27928,10.31,6859.0,zMN3mkFViBkN0LHZHP  2
28678,77.01,9102.0,RDWF7icIlkZxcIh N3iRm2092D
28807,63.86,5049.0,4rmioRP7Nw1HMFHI34GGtJwGYOQMN1
28964,38.27,3427.0,yoc6LQkyl7oP2mvf
28967,90.41,4176.0,kw7UAwryei7EzlTHYj2
29326,32.66,5690.0,gxIEAaRPvEP74Y8Cd5wjP1sl5Op0CD
30356,18.31,4803.0,jn5yogaCNAlL8bUCFx
30909,97.19,3355.0,TlomxEqtSYrqNkppKraeldmx
31547,72.71,6048.0,XHfQpNa9zvZTq7Km
31901,24.14,3571.0,M43ll3ed9x2pQwIDFYziVJi3vz
32641,85.03,1588.0,ZnFsbfE0azanJqY75wll  sUKEGw19
32680,22.24,8980.0,ppeL0iIv8KF6ooV6c38clHR0
33063,75.78,8269.0,tkb7bugN6u NO8SQ4XaSMwsIsLyasE
33844,52.2,9470.0,BIPN8Ch3vL4hqxDZaSqH vSvpr O
33938,26.94,5912.0,IdrKw2DmKckVljU
36693,179.42000000000002,4010.0,ySC58Jm2AV39mz1D
37378,11.85,8803.0,PuBOXOIMY12UCnS8zgnHqM906k
37506,62.89,8565.0,zfzNVfN1jMHhEEV4GE4ARasINDCsqU
38454,163.28,5029.0,aOM0u0adYOAxeWboQo15VAp
